,radius,density,temperature,pressure,ne20,o16,o20,mg24,f29,he4,al27,si28,s32,p31,h1,enuc
9760,152507812.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9761,152523437.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9762,152539062.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9763,152554687.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9764,152570312.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9765,152585937.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9766,152601562.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9767,152617187.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9768,152632812.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9769,152648437.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9770,152664062.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9771,152679687.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9772,152695312.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9773,152710937.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9774,152726562.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9775,152742187.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9776,152757812.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9777,152773437.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9778,152789062.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9779,152804687.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9780,152820312.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9781,152835937.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9782,152851562.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9783,152867187.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9784,152882812.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9785,152898437.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9786,152914062.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9787,152929687.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9788,152945312.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9789,152960937.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9790,152976562.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9791,152992187.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9792,153007812.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9793,153023437.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9794,153039062.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9795,153054687.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9796,153070312.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9797,153085937.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9798,153101562.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9799,153117187.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9800,153132812.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9801,153148437.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9802,153164062.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9803,153179687.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9804,153195312.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9805,153210937.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9806,153226562.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9807,153242187.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9808,153257812.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9809,153273437.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9810,153289062.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9811,153304687.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9812,153320312.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9813,153335937.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9814,153351562.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9815,153367187.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9816,153382812.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9817,153398437.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9818,153414062.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9819,153429687.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9820,153445312.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9821,153460937.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9822,153476562.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9823,153492187.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9824,153507812.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9825,153523437.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9826,153539062.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9827,153554687.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9828,153570312.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9829,153585937.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9830,153601562.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9831,153617187.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9832,153632812.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9833,153648437.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9834,153664062.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9835,153679687.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9836,153695312.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9837,153710937.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9838,153726562.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9839,153742187.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9840,153757812.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9841,153773437.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9842,153789062.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9843,153804687.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9844,153820312.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9845,153835937.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9846,153851562.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9847,153867187.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9848,153882812.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9849,153898437.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9850,153914062.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9851,153929687.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9852,153945312.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9853,153960937.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9854,153976562.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9855,153992187.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9856,154007812.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9857,154023437.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9858,154039062.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9859,154054687.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9860,154070312.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9861,154085937.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9862,154101562.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9863,154117187.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9864,154132812.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9865,154148437.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9866,154164062.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9867,154179687.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9868,154195312.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9869,154210937.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9870,154226562.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9871,154242187.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9872,154257812.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9873,154273437.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9874,154289062.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9875,154304687.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9876,154320312.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9877,154335937.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9878,154351562.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9879,154367187.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9880,154382812.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9881,154398437.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9882,154414062.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9883,154429687.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9884,154445312.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9885,154460937.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9886,154476562.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9887,154492187.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9888,154507812.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9889,154523437.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9890,154539062.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9891,154554687.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9892,154570312.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9893,154585937.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9894,154601562.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9895,154617187.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9896,154632812.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9897,154648437.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9898,154664062.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9899,154679687.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9900,154695312.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9901,154710937.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9902,154726562.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9903,154742187.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9904,154757812.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9905,154773437.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9906,154789062.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9907,154804687.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9908,154820312.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9909,154835937.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
9910,154851562.5,0.0001,5000000.0,1599399075520.533,0.4,0.6,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1e-30,1.805174122889549e-14
